CrimeDate,TotalVolume,Code1,Code2,Code3,Code4,Code5,Code6,Code7,Code8,Code9,Inside,Outside,InsideOutsideUnk,TempMAX,TempMIN
1/12/2012,112,1,0,9,33,19,38,12,0,0,58,50,4,57,44
1/13/2012,124,0,0,13,40,23,42,5,1,0,71,49,4,53,28
1/14/2012,119,0,0,13,41,22,34,8,1,0,68,50,1,38,25
1/15/2012,99,0,2,12,42,18,19,6,0,0,53,45,1,34,20
1/16/2012,95,0,0,8,31,14,29,9,1,3,51,40,4,41,17
1/17/2012,137,0,0,15,33,26,48,10,3,2,68,65,4,59,39
1/18/2012,146,1,2,21,40,20,47,15,0,0,71,72,3,57,26
1/19/2012,128,1,1,13,33,23,49,7,0,1,69,57,2,39,21
1/20/2012,134,1,0,6,36,30,45,13,2,1,69,63,2,36,27
1/21/2012,104,0,0,7,36,18,34,8,1,0,74,30,0,32,26
1/22/2012,112,0,0,9,43,16,36,6,1,1,76,34,2,31,27
1/23/2012,155,0,0,15,46,32,42,19,1,0,92,56,7,44,31
1/24/2012,129,0,0,11,36,22,43,11,3,3,69,59,1,59,35
1/25/2012,130,0,0,9,37,21,48,13,0,2,66,58,6,49,32
1/26/2012,111,0,0,11,32,18,42,5,3,0,54,53,4,50,38
1/27/2012,128,1,2,19,30,23,42,10,1,0,61,65,2,63,39
1/28/2012,153,0,3,10,43,23,59,8,4,3,87,63,3,53,28
1/29/2012,133,1,0,9,41,15,52,13,0,2,66,67,0,48,31
1/30/2012,120,0,1,11,34,21,40,12,1,0,68,49,3,45,30
1/31/2012,128,0,1,12,31,25,48,11,0,0,60,67,1,66,30
2/1/2012,149,2,0,15,49,29,34,15,1,4,69,77,3,70,50
2/2/2012,116,0,0,10,49,16,35,6,0,0,65,49,2,57,39
2/3/2012,129,0,1,9,45,27,43,2,1,1,79,47,3,50,31
2/4/2012,101,0,0,7,29,15,42,8,0,0,53,47,1,45,29
2/5/2012,112,0,2,5,43,16,35,11,0,0,71,40,1,45,30
2/6/2012,133,1,0,11,50,25,32,11,1,2,57,72,4,53,27
2/7/2012,102,0,1,7,35,14,41,4,0,0,63,34,5,55,32
2/8/2012,110,0,0,5,29,24,42,9,1,0,65,42,3,40,31
2/9/2012,94,1,1,8,20,17,38,8,1,0,58,34,2,45,30
2/10/2012,110,0,4,8,29,22,37,9,1,0,58,50,2,46,27
2/11/2012,114,0,0,15,47,12,32,6,1,1,63,46,5,41,24
2/12/2012,105,1,0,5,28,24,34,10,1,2,64,38,3,32,22
2/13/2012,113,1,1,7,37,21,35,10,1,0,66,46,1,48,20
2/14/2012,99,0,1,8,43,12,27,8,0,0,51,44,4,55,33
2/15/2012,126,0,0,5,41,21,44,11,2,2,56,65,5,54,36
2/16/2012,104,0,0,8,40,9,40,7,0,0,58,40,6,45,35
2/17/2012,147,0,1,8,53,28,42,14,0,1,96,47,4,53,34
2/18/2012,127,0,0,7,37,16,53,12,1,1,60,62,5,57,28
2/19/2012,107,1,2,7,36,17,37,7,0,0,63,42,2,44,34
2/20/2012,121,0,0,4,44,21,40,11,1,0,74,46,1,49,29
2/21/2012,118,0,0,9,37,23,41,5,2,1,69,47,2,49,23
2/22/2012,122,0,1,5,46,17,45,5,2,1,63,56,3,63,36
2/23/2012,119,1,2,5,37,24,45,4,0,1,63,52,4,65,48
2/24/2012,121,0,1,5,31,25,47,10,2,0,66,49,6,54,43
2/25/2012,107,1,1,4,34,20,36,10,1,0,60,39,8,45,34
2/26/2012,78,0,0,7,31,10,24,3,1,2,48,30,0,49,32
2/27/2012,152,1,4,15,41,26,48,13,2,2,89,54,9,64,25
2/28/2012,101,0,1,4,25,18,40,12,0,1,49,51,1,56,36
2/29/2012,121,1,0,5,33,26,50,5,1,0,72,45,4,53,34
3/1/2012,126,0,0,4,50,19,47,5,1,0,75,50,1,67,43
3/2/2012,140,0,0,9,44,21,52,13,0,1,80,58,2,51,32
3/3/2012,108,0,0,8,39,18,40,2,0,1,62,44,2,60,45
3/4/2012,120,3,1,11,41,17,34,11,0,2,60,57,3,48,34
3/5/2012,130,2,2,11,45,19,40,10,1,0,70,59,1,44,29
3/6/2012,101,0,0,6,35,19,35,4,1,1,61,39,1,48,25
3/7/2012,134,1,3,11,49,20,42,7,0,1,76,53,5,67,32
3/8/2012,133,0,0,7,49,13,47,15,2,0,64,62,7,74,53
3/9/2012,135,0,0,9,34,16,58,17,1,0,65,69,1,67,38
3/10/2012,123,1,1,5,48,15,44,9,0,0,67,53,3,47,32
3/11/2012,118,0,0,6,51,14,37,9,0,1,54,63,1,63,28
3/12/2012,122,0,1,11,37,20,46,6,1,0,61,56,5,71,34
3/13/2012,141,1,2,7,59,21,40,8,2,1,75,64,2,80,59
3/14/2012,126,0,1,6,49,20,44,4,0,2,53,68,5,79,52
3/15/2012,149,0,1,12,48,23,55,9,1,0,74,74,1,73,48
3/16/2012,168,2,3,14,63,28,46,9,1,2,101,61,6,63,50
3/17/2012,163,0,2,19,69,13,48,10,1,1,82,74,7,71,46
3/18/2012,143,0,1,18,48,21,45,5,3,2,72,69,2,64,49
3/19/2012,155,1,2,11,45,37,53,3,2,1,79,72,4,75,45
3/20/2012,178,1,0,7,59,27,74,9,0,1,90,79,9,72,59
3/21/2012,148,1,0,12,50,24,52,8,0,1,80,64,4,68,56
3/22/2012,136,0,1,13,42,30,42,6,2,0,80,53,3,76,55
3/23/2012,152,1,0,8,43,22,64,14,0,0,67,81,4,81,53
3/24/2012,140,1,1,13,48,11,46,19,0,1,67,69,4,62,53
3/25/2012,135,2,3,13,39,13,51,11,0,3,66,67,2,61,51
3/26/2012,166,0,2,17,43,25,63,11,3,2,91,68,7,60,40
3/27/2012,154,1,0,9,47,17,70,9,1,0,75,75,4,56,31
3/28/2012,137,0,1,9,42,18,57,8,2,0,74,61,2,73,40
3/29/2012,147,0,0,15,57,12,53,8,0,2,60,81,6,65,47
3/30/2012,135,1,1,10,41,28,43,10,1,0,77,52,6,47,35
3/31/2012,139,0,1,11,51,18,49,8,1,0,53,84,2,57,45
4/1/2012,118,2,0,2,43,21,37,9,2,2,57,57,4,63,45
4/2/2012,120,1,0,8,35,19,44,11,1,1,50,70,0,61,40
4/3/2012,124,0,1,11,38,14,51,8,1,0,60,57,7,71,32
4/4/2012,119,0,2,2,45,19,45,6,0,0,59,58,2,75,46
4/5/2012,138,0,0,8,51,22,48,8,0,1,70,65,3,63,43
4/6/2012,127,0,1,15,50,20,33,6,0,2,63,61,3,62,39
4/7/2012,113,1,2,8,32,20,45,4,1,0,67,45,1,65,38
4/8/2012,105,2,2,5,41,19,31,4,0,1,51,50,4,74,38
4/9/2012,159,1,3,10,41,32,61,11,0,0,77,75,7,68,47
4/10/2012,124,0,1,11,40,20,39,11,0,2,64,59,1,66,41
4/11/2012,116,0,0,8,32,18,52,4,1,1,63,48,5,55,36
4/12/2012,110,0,1,3,25,19,48,12,1,1,56,51,3,62,37
4/13/2012,138,0,0,6,41,25,56,10,0,0,74,59,5,66,37
4/14/2012,145,3,1,6,41,19,65,9,0,1,75,68,2,76,38
4/15/2012,131,0,1,8,53,19,40,10,0,0,65,65,1,86,56
4/16/2012,125,2,2,7,41,29,36,5,2,1,72,48,5,90,63
4/17/2012,164,1,0,16,62,20,57,5,0,3,81,80,3,78,55
4/18/2012,168,1,2,14,39,35,65,10,2,0,82,83,3,61,50
4/19/2012,160,0,1,13,59,21,56,10,0,0,76,79,5,70,46
4/20/2012,166,0,2,13,50,26,66,6,1,2,88,73,5,73,44
4/21/2012,113,0,0,7,46,11,42,5,1,1,51,61,1,81,53
4/22/2012,117,0,2,9,35,11,46,11,1,2,51,65,1,57,45
4/23/2012,125,3,0,7,33,25,50,7,0,0,70,51,4,50,40
4/24/2012,126,1,0,6,34,20,53,9,2,1,63,62,1,62,37
4/25/2012,150,1,3,15,45,24,53,7,1,1,89,59,2,69,38
4/26/2012,123,1,0,10,29,28,46,9,0,0,66,52,5,64,48
4/27/2012,158,0,2,7,43,30,60,14,0,2,99,55,4,61,44
4/28/2012,138,1,0,8,45,21,49,13,1,0,78,60,0,55,35
4/29/2012,126,0,1,9,44,11,45,14,2,0,59,62,5,70,41
4/30/2012,133,0,0,9,42,23,47,10,1,1,66,62,5,63,47
5/1/2012,181,0,2,12,47,32,73,11,0,4,82,90,9,83,58
5/2/2012,138,0,3,9,50,16,43,16,0,1,63,71,4,65,56
5/3/2012,136,1,1,4,48,19,55,7,1,0,78,53,5,77,54
5/4/2012,126,1,1,4,37,22,50,9,0,2,63,61,2,85,60
5/5/2012,149,0,2,13,56,13,54,9,0,2,68,78,3,80,60
5/6/2012,153,1,1,8,67,17,49,10,0,0,72,79,2,72,59
5/7/2012,159,0,0,21,37,24,67,9,1,0,80,75,4,69,53
5/8/2012,150,3,2,7,43,18,61,16,0,0,69,79,2,72,59
5/9/2012,125,1,0,11,36,23,46,8,0,0,82,42,1,76,58
5/10/2012,126,0,1,6,43,17,50,9,0,0,67,54,5,68,45
5/11/2012,139,0,0,10,41,21,52,13,1,1,87,48,4,73,44
5/12/2012,149,0,1,11,35,21,67,12,0,2,70,70,9,79,50
5/13/2012,158,3,0,13,60,17,59,5,0,1,71,79,8,82,54
5/14/2012,145,1,1,12,35,21,59,16,0,0,76,65,4,70,62
5/15/2012,170,0,2,8,56,25,66,11,0,2,89,77,4,81,65
5/16/2012,138,1,0,9,44,29,44,10,1,0,70,63,5,83,62
5/17/2012,159,0,0,17,49,20,61,12,0,0,78,77,4,75,53
5/18/2012,152,2,0,7,42,26,64,11,0,0,82,66,4,75,47
5/19/2012,160,0,0,8,53,18,67,9,1,4,74,83,3,83,49
5/20/2012,154,0,0,13,56,18,56,9,1,1,70,77,7,83,51
5/21/2012,132,0,2,8,34,29,46,9,3,1,72,57,3,74,64
5/22/2012,151,1,1,9,44,24,54,15,3,0,77,71,3,77,62
5/23/2012,163,1,1,11,53,17,72,6,2,0,81,76,6,80,63
5/24/2012,164,2,1,11,52,28,51,13,1,5,77,86,1,81,67
5/25/2012,163,0,0,7,45,34,62,13,0,2,82,74,7,83,69
5/26/2012,154,2,2,9,54,23,54,10,0,0,80,68,6,89,66
5/27/2012,141,1,2,16,41,15,42,21,0,3,58,79,4,89,68
5/28/2012,150,3,0,9,58,25,38,12,1,4,77,71,2,93,66
5/29/2012,147,1,2,5,56,22,48,11,2,0,79,62,6,91,69
5/30/2012,142,0,1,4,48,25,56,7,0,1,79,56,7,83,66
5/31/2012,174,1,2,11,64,30,51,13,2,0,94,71,9,85,64
6/1/2012,156,0,1,14,34,26,65,13,2,1,83,70,3,81,60
6/2/2012,135,2,1,11,47,17,41,14,1,1,75,58,2,75,56
6/3/2012,123,1,1,14,47,15,35,9,0,1,72,51,0,79,53
6/4/2012,132,2,0,8,42,18,39,17,1,5,60,71,1,74,57
6/5/2012,130,3,2,18,32,20,40,15,0,0,69,58,3,70,53
6/6/2012,136,0,0,11,45,14,50,13,1,2,64,66,6,77,50
6/7/2012,139,0,1,11,42,13,62,7,0,3,57,77,5,80,56
6/8/2012,155,1,0,11,49,24,61,9,0,0,81,69,5,85,52
6/9/2012,131,0,2,5,45,17,52,9,1,0,64,61,6,90,62
6/10/2012,136,0,1,10,55,18,44,6,0,2,71,62,3,94,65
6/11/2012,163,1,2,18,55,15,53,14,1,4,69,86,8,89,66
6/12/2012,119,0,2,8,26,15,50,17,1,0,51,66,2,76,68
6/13/2012,152,0,2,19,47,19,54,11,0,0,76,72,4,80,67
6/14/2012,143,1,0,11,45,22,49,15,0,0,63,76,4,82,65
6/15/2012,144,0,2,13,41,25,55,6,1,1,79,63,2,81,57
6/16/2012,156,0,0,13,48,22,59,9,0,5,71,81,4,81,55
6/17/2012,120,0,1,10,46,10,39,14,0,0,61,56,3,75,53
6/18/2012,141,0,4,12,36,19,52,16,1,1,61,77,3,70,58
6/19/2012,125,1,0,15,41,17,38,11,0,2,56,62,7,88,67
6/20/2012,152,1,1,16,42,16,61,15,0,0,68,79,5,98,70
6/21/2012,167,0,4,20,43,17,62,17,4,0,79,88,0,100,75
6/22/2012,172,0,1,14,43,19,75,18,1,1,85,84,3,98,71
6/23/2012,135,0,1,11,38,17,55,12,1,0,69,65,1,90,68
6/24/2012,148,1,0,9,49,19,50,16,4,0,73,72,3,92,64
6/25/2012,136,0,2,9,36,29,46,12,0,2,67,65,4,88,66
6/26/2012,158,1,1,18,51,22,55,10,0,0,77,77,4,81,58
6/27/2012,162,0,1,12,31,28,79,10,1,0,79,80,3,90,59
6/28/2012,152,0,2,9,38,21,63,18,0,1,79,69,4,96,64
6/29/2012,141,1,1,10,36,32,49,12,0,0,84,52,5,103,71
6/30/2012,137,0,1,13,38,28,47,9,0,1,68,65,4,95,70
7/1/2012,156,0,1,12,40,34,51,17,0,1,79,73,4,97,73
7/2/2012,124,0,1,5,26,23,56,13,0,0,67,57,0,94,71
7/3/2012,163,1,0,11,47,26,65,8,2,3,77,81,5,96,67
7/4/2012,145,0,0,16,46,19,56,7,0,1,69,73,3,97,74
7/5/2012,123,3,1,7,50,16,41,5,0,0,62,56,5,99,78
7/6/2012,136,1,0,8,36,26,50,13,0,2,68,68,0,99,75
7/7/2012,144,0,1,9,48,19,49,15,1,2,56,83,5,104,76
7/8/2012,141,1,1,5,40,16,53,23,0,2,58,78,5,100,82
7/9/2012,113,0,0,4,32,16,46,14,0,1,55,57,1,86,71
7/10/2012,153,1,1,13,37,17,69,15,0,0,74,77,2,90,67
7/11/2012,133,0,4,7,36,14,56,15,1,0,61,70,2,90,70
7/12/2012,132,0,0,15,25,20,50,18,1,3,59,70,3,88,64
7/13/2012,160,0,3,16,41,26,64,8,2,0,77,77,6,90,69
7/14/2012,155,0,1,17,50,17,50,16,1,3,63,91,1,84,67
7/15/2012,130,0,0,10,39,17,47,16,0,1,54,73,3,96,75
7/16/2012,130,1,0,7,43,21,45,10,0,3,76,51,3,95,73
7/17/2012,132,1,0,11,37,16,56,8,0,3,61,69,2,100,74
7/18/2012,136,0,0,8,44,26,38,18,0,2,68,63,5,104,76
7/19/2012,127,0,4,13,35,16,48,11,0,0,60,64,3,95,72
7/20/2012,161,0,1,12,40,29,64,13,1,1,72,87,2,79,67
7/21/2012,145,0,2,9,25,26,71,11,0,1,78,64,3,69,64
7/22/2012,139,0,0,12,42,22,47,15,0,1,64,72,3,81,67
7/23/2012,157,1,1,21,36,22,67,8,0,1,80,74,3,91,71
7/24/2012,129,0,1,17,28,11,61,10,1,0,61,67,1,91,74
7/25/2012,124,0,0,5,30,22,51,15,1,0,57,66,1,87,69
7/26/2012,142,2,0,10,27,22,65,11,2,3,62,77,3,97,69
7/27/2012,153,2,0,10,53,20,57,8,2,1,71,81,1,91,72
7/28/2012,172,1,1,14,44,30,67,14,0,1,86,86,0,91,72
7/29/2012,147,0,0,13,47,14,58,14,1,0,74,70,3,88,69
7/30/2012,144,1,1,11,38,26,57,9,0,1,70,71,3,87,69
7/31/2012,166,1,2,10,42,25,68,15,1,2,82,81,3,86,70
8/1/2012,171,2,0,14,35,20,93,7,0,0,87,81,3,88,71
8/2/2012,149,1,3,7,36,18,66,17,0,1,71,76,2,90,69
8/3/2012,151,1,0,13,40,24,58,13,0,2,66,80,5,92,71
8/4/2012,134,1,2,9,42,5,61,14,0,0,53,78,3,93,76
8/5/2012,182,0,0,16,54,14,86,12,0,0,66,112,4,96,76
8/6/2012,152,1,0,9,35,27,57,21,0,2,67,82,3,92,73
8/7/2012,138,0,2,11,22,17,58,25,2,1,52,84,2,87,70
8/8/2012,155,0,0,18,39,27,56,14,0,1,68,87,0,89,71
8/9/2012,149,0,0,10,45,19,50,24,0,1,76,72,1,92,70
8/10/2012,153,1,0,8,33,25,66,20,0,0,66,86,1,86,70
8/11/2012,151,0,0,17,48,20,54,11,0,1,80,69,2,87,69
8/12/2012,164,1,0,8,52,33,58,10,1,1,81,83,0,85,68
8/13/2012,133,0,1,6,35,28,50,13,0,0,61,69,3,88,65
8/14/2012,129,0,0,20,32,29,37,10,1,0,71,57,1,86,69
8/15/2012,150,0,0,16,33,27,55,18,1,0,63,82,5,85,68
8/16/2012,181,2,1,8,46,32,68,22,0,2,72,107,2,88,65
8/17/2012,158,2,1,7,48,29,58,8,5,0,91,65,2,92,64
8/18/2012,139,0,2,10,55,15,43,12,1,1,68,71,0,84,64
8/19/2012,132,0,0,8,46,16,47,13,2,0,57,71,4,76,61
8/20/2012,140,1,0,10,33,26,54,13,0,3,80,54,6,80,64
8/21/2012,130,2,0,10,32,24,51,11,0,0,59,67,4,83,61
8/22/2012,115,1,2,9,31,24,29,17,1,1,67,47,1,84,61
8/23/2012,144,2,1,10,32,23,60,14,2,0,72,68,4,86,64
8/24/2012,138,1,0,4,50,29,40,13,0,1,75,58,5,87,66
8/25/2012,164,0,0,11,52,21,62,12,1,5,84,77,3,80,70
8/26/2012,104,0,3,8,36,9,38,9,0,1,51,52,1,79,68
8/27/2012,134,0,1,7,36,25,55,9,0,1,60,65,9,87,68
8/28/2012,122,0,1,5,33,23,49,10,0,1,62,58,2,89,68
8/29/2012,152,0,0,20,45,22,53,9,0,3,75,72,5,86,64
8/30/2012,139,1,1,19,32,25,41,19,1,0,63,73,3,87,64
8/31/2012,161,0,0,12,43,23,60,23,0,0,73,86,2,93,69
9/1/2012,168,1,1,11,70,22,49,11,1,2,90,75,3,93,73
9/2/2012,134,1,1,10,48,20,39,15,0,0,67,65,2,83,72
9/3/2012,133,4,0,12,46,16,45,7,0,3,65,67,1,84,75
9/4/2012,152,1,3,16,43,27,46,12,1,3,72,76,4,89,75
9/5/2012,133,0,0,6,43,29,48,5,1,1,82,47,4,91,75
9/6/2012,129,1,0,14,38,25,42,8,0,1,65,63,1,85,70
9/7/2012,119,0,0,11,40,22,37,8,0,1,67,52,0,88,68
9/8/2012,143,2,1,13,46,20,46,11,1,3,69,70,4,89,65
9/9/2012,121,0,0,10,45,23,27,15,0,1,58,60,3,79,59
9/10/2012,124,0,2,6,34,21,50,11,0,0,71,50,3,75,56
9/11/2012,117,0,0,13,32,16,47,7,2,0,66,50,1,79,51
9/12/2012,123,0,0,4,37,23,47,10,0,2,64,57,2,79,53
9/13/2012,128,0,0,5,37,25,45,14,0,2,61,61,6,81,55
9/14/2012,166,0,0,10,45,32,54,24,1,0,84,81,1,82,55
9/15/2012,151,1,1,6,46,21,59,16,1,0,75,71,5,77,57
9/16/2012,115,0,1,6,46,18,31,11,0,2,54,58,3,76,53
9/17/2012,122,1,2,9,29,23,43,14,0,1,62,59,1,74,53
9/18/2012,148,1,1,8,35,35,56,11,1,0,96,50,2,79,65
9/19/2012,150,0,1,8,56,18,56,2,7,2,90,54,6,71,52
9/20/2012,126,1,1,13,39,16,50,6,0,0,70,54,2,73,49
9/21/2012,150,1,1,10,51,21,53,10,2,1,60,87,3,77,53
9/22/2012,167,1,0,11,62,21,57,14,0,1,74,91,2,84,63
9/23/2012,130,2,1,5,46,26,39,9,1,1,71,58,1,69,50
9/24/2012,136,2,0,12,44,24,44,8,1,1,83,49,4,68,50
9/25/2012,164,1,1,16,52,27,61,4,1,1,81,80,3,75,46
9/26/2012,138,1,2,15,46,20,43,8,0,3,73,63,2,82,61
9/27/2012,146,1,1,17,31,32,53,10,1,0,79,67,0,81,63
9/28/2012,181,1,1,13,59,31,60,10,3,3,93,85,3,79,63
9/29/2012,157,0,1,14,51,27,52,11,0,1,93,63,1,70,55
9/30/2012,136,1,0,13,41,16,50,15,0,0,54,79,3,73,51
10/1/2012,143,1,0,15,37,27,55,8,0,0,73,67,3,72,48
10/2/2012,145,0,0,11,48,30,46,10,0,0,80,60,5,71,63
10/3/2012,157,2,1,19,42,17,67,8,0,1,74,78,5,81,70
10/4/2012,134,0,0,11,37,29,47,9,0,1,77,54,3,80,62
10/5/2012,132,0,1,7,30,24,57,11,2,0,75,56,1,81,59
10/6/2012,122,0,0,3,34,19,53,13,0,0,64,54,4,79,48
10/7/2012,135,1,1,8,41,22,46,14,0,2,65,68,2,53,45
10/8/2012,135,1,1,16,31,17,57,10,0,2,59,76,0,54,41
10/9/2012,159,0,1,15,37,34,56,16,0,0,77,76,6,61,47
10/10/2012,159,0,0,13,50,22,61,12,1,0,77,82,0,69,50
10/11/2012,123,1,1,8,37,15,54,7,0,0,61,56,6,62,43
10/12/2012,153,1,0,18,33,23,61,16,1,0,77,73,3,67,39
10/13/2012,114,0,1,11,38,23,32,6,0,3,56,56,2,58,35
10/14/2012,147,1,0,10,43,17,60,13,0,3,66,80,1,74,45
10/15/2012,149,0,1,19,35,29,50,11,1,3,83,63,3,71,53
10/16/2012,134,0,3,12,25,31,53,9,1,0,75,55,4,63,43
10/17/2012,120,0,1,11,29,22,48,8,0,1,62,56,2,66,41
10/18/2012,154,0,1,11,53,18,57,12,0,2,75,76,3,69,44
10/19/2012,135,0,2,11,39,26,47,8,0,2,71,60,4,76,55
10/20/2012,144,2,0,17,49,23,45,8,0,0,68,72,4,66,48
10/21/2012,117,0,1,13,37,10,41,15,0,0,57,57,3,66,45
10/22/2012,128,0,1,10,39,27,45,5,1,0,73,55,0,71,43
10/23/2012,123,0,1,8,33,19,52,9,0,1,65,55,3,76,48
10/24/2012,159,2,1,12,53,16,59,14,0,2,76,79,4,81,54
10/25/2012,136,1,0,16,34,29,44,10,1,1,73,58,5,67,61
10/26/2012,175,0,1,20,37,28,69,20,0,0,72,97,6,69,60
10/27/2012,144,0,0,12,32,32,52,11,0,5,74,67,3,68,58
10/28/2012,135,0,0,11,43,18,47,16,0,0,73,61,1,61,54
10/29/2012,80,0,1,10,15,16,31,7,0,0,41,39,0,54,46
10/30/2012,76,1,0,8,18,11,34,4,0,0,37,38,1,46,41
10/31/2012,157,2,0,20,41,28,56,8,0,2,71,81,5,53,40
11/1/2012,152,1,2,12,29,43,54,10,0,1,68,82,2,50,44
11/2/2012,127,0,1,13,30,20,55,7,1,0,67,59,1,52,41
11/3/2012,123,2,1,10,30,23,44,13,0,0,66,57,0,48,40
11/4/2012,171,1,0,20,53,22,48,20,3,4,91,77,3,51,33
11/5/2012,115,1,1,9,34,20,42,7,1,0,69,44,2,48,30
11/6/2012,112,1,0,11,36,13,47,4,0,0,70,42,0,45,28
11/7/2012,104,0,4,15,21,13,40,8,2,1,50,53,1,44,38
11/8/2012,126,1,0,12,31,21,51,10,0,0,59,66,1,54,39
11/9/2012,166,0,1,13,33,24,72,23,0,0,67,92,7,57,35
11/10/2012,159,0,1,7,37,28,62,23,0,1,64,92,3,63,32
11/11/2012,141,0,2,12,44,19,44,18,1,1,56,81,4,66,36
11/12/2012,146,1,2,21,35,34,43,7,1,2,76,67,3,69,40
11/13/2012,114,2,0,15,32,18,37,7,0,3,62,49,3,63,35
11/14/2012,110,1,2,14,34,15,35,7,1,1,58,50,2,48,30
11/15/2012,109,0,2,10,31,15,41,7,1,2,58,49,2,47,31
11/16/2012,131,1,0,13,39,22,45,11,0,0,73,55,3,52,35
11/17/2012,137,0,0,20,40,18,51,6,1,1,83,51,3,53,29
11/18/2012,112,1,1,8,39,11,34,17,0,1,55,57,0,51,34
11/19/2012,129,0,0,17,40,13,43,14,2,0,56,69,4,55,44
11/20/2012,141,1,1,14,36,23,56,6,0,4,75,64,2,53,39
11/21/2012,148,1,0,9,43,22,55,15,1,2,69,76,3,57,31
11/22/2012,78,1,2,4,26,11,28,6,0,0,34,44,0,58,28
11/23/2012,122,0,0,8,43,23,28,20,0,0,55,65,2,61,28
11/24/2012,106,1,0,12,21,28,35,9,0,0,57,47,2,47,36
11/25/2012,128,2,1,14,38,16,47,10,0,0,69,57,2,41,26
11/26/2012,146,1,1,17,34,27,51,13,1,1,84,57,5,54,25
11/27/2012,125,0,2,15,40,16,40,11,0,1,67,54,4,42,32
11/28/2012,131,0,2,14,38,23,43,10,1,0,84,42,5,46,27
11/29/2012,140,0,0,16,32,27,50,14,0,1,75,60,5,49,26
11/30/2012,154,0,0,18,36,28,56,12,1,3,76,74,4,50,25
12/1/2012,166,1,1,16,52,32,48,14,0,2,79,82,5,50,34
12/2/2012,106,1,0,6,38,11,39,9,0,2,50,56,0,56,36
12/3/2012,146,0,4,17,38,21,51,15,0,0,74,65,7,70,41
12/4/2012,142,0,4,13,41,25,45,13,1,0,80,60,2,70,46
12/5/2012,132,0,0,9,39,16,57,8,2,1,65,62,5,64,38
12/6/2012,120,1,0,13,44,20,32,6,1,3,66,47,7,42,27
12/7/2012,142,2,0,12,34,30,56,8,0,0,84,55,3,48,30
12/8/2012,124,1,1,22,32,12,43,13,0,0,51,70,3,53,46
12/9/2012,120,0,0,13,41,19,35,12,0,0,51,67,2,50,45
12/10/2012,140,1,3,13,45,27,43,6,0,2,83,53,4,61,45
12/11/2012,126,0,0,17,27,24,47,10,1,0,64,57,5,59,37
12/12/2012,145,0,0,21,47,28,40,7,0,2,87,52,6,45,33
12/13/2012,120,1,0,12,38,28,31,9,0,1,70,47,3,47,28
12/14/2012,152,0,1,16,36,33,56,9,0,1,94,55,3,54,25
12/15/2012,152,1,2,16,46,16,53,16,1,1,66,80,6,51,31
12/16/2012,97,1,1,17,24,16,28,8,0,2,40,55,2,50,43
12/17/2012,119,1,2,12,27,23,37,16,1,0,64,53,2,52,47
12/18/2012,114,0,0,11,30,18,47,7,0,1,56,57,1,59,40
12/19/2012,127,0,2,11,31,29,38,13,0,3,82,41,4,54,33
12/20/2012,145,1,1,7,40,31,50,15,0,0,89,54,2,50,33
12/21/2012,136,0,1,13,30,28,55,9,0,0,78,56,2,57,37
12/22/2012,109,0,1,6,33,21,39,9,0,0,53,54,2,42,33
12/23/2012,105,0,0,8,29,20,36,10,1,1,57,45,3,47,26
12/24/2012,107,1,0,13,25,24,31,12,0,1,61,45,1,38,25
12/25/2012,87,0,0,13,33,19,15,6,1,0,54,32,1,48,30
12/26/2012,96,0,0,11,31,12,34,7,0,1,57,39,0,49,31
12/27/2012,106,0,0,19,20,19,40,8,0,0,57,46,3,44,36
12/28/2012,140,1,0,18,31,29,50,8,0,3,67,71,2,42,31
12/29/2012,118,0,0,12,28,22,39,13,1,3,56,61,1,39,32
12/30/2012,116,0,0,13,40,12,38,9,2,2,55,60,1,39,29
12/31/2012,125,1,0,12,33,26,41,11,1,0,66,58,1,41,27
1/1/2013,157,0,4,10,74,14,47,5,1,2,83,67,7,44,34
1/2/2013,107,0,1,8,27,16,46,7,1,1,57,43,7,37,26
1/3/2013,112,1,1,14,28,20,41,7,0,0,65,45,2,38,22
1/4/2013,152,0,3,13,41,27,57,7,1,3,76,72,4,42,23
1/5/2013,121,0,2,7,37,16,49,10,0,0,64,55,2,43,31
1/6/2013,113,0,1,12,40,10,32,17,1,0,54,56,3,51,28
1/7/2013,124,0,0,19,26,23,41,11,2,2,73,50,1,47,27
1/8/2013,121,0,0,12,25,27,53,3,0,1,74,44,3,52,23
1/9/2013,123,0,0,8,35,21,55,3,0,1,79,40,4,51,27
1/10/2013,138,0,0,17,44,22,42,11,0,2,76,59,3,53,36
1/11/2013,150,3,0,16,43,19,49,17,3,0,86,63,1,45,32
1/12/2013,118,1,0,12,39,14,42,8,1,1,60,57,1,57,42
1/13/2013,133,1,0,16,43,18,45,4,2,4,62,69,2,49,40
1/14/2013,129,0,0,9,45,21,40,10,0,4,68,58,3,58,41
1/15/2013,143,1,1,12,38,31,50,7,1,2,81,60,2,41,35
1/16/2013,121,1,0,12,34,20,41,13,0,0,70,49,2,40,34
1/17/2013,123,0,1,18,36,17,40,10,1,0,67,52,4,45,37
1/18/2013,131,1,0,13,43,23,46,4,0,1,70,57,4,38,27
1/19/2013,105,0,1,13,30,8,40,12,1,0,51,52,2,54,28
1/20/2013,129,0,0,19,41,17,40,9,1,2,67,60,2,58,35
1/21/2013,114,0,0,9,40,14,37,14,0,0,63,50,1,41,29
